,filename,img_id,split,label,sent_id,sentence
1522,playground_2720.tif,2506,train,playground,"[12530, 12531, 12532, 12533, 12534]","['Most of the playground is covered with green grass', 'Most areas of the playground are covered with green grass', ""Most of the area of the children 's playground is green"", 'Most of the park is covered with green grass', 'Most of the park is green grass']"
1523,meadow_2128.tif,1850,train,meadow,"[9250, 9251, 9252, 9253, 9254]","['A rhombus appears on the grassland around the tree', 'There is a diamond on the grass surrounded by trees', 'A diamond track and some trees distribute in the meadow', 'Squared dirt lines are scraped in this green meadow', 'A diamond can be seen on the grass surrounded by trees']"
1524,baseballfield_694.tif,264,train,baseballfield,"[1320, 1321, 1322, 1323, 1324]","['The baseball field is next to a road on both sides of which there are many cars', 'Some houses and a baseball field are sandwiched between a road and a parking lot with some cars', 'The fanshaped baseball field in the middle of some trees and a highway', 'It is a fan shaped baseballfield alongside roads', 'Two buildings and some green trees are around a baseball field near a road with cars']"
1525,river_3478.tif,3345,train,river,"[16725, 16726, 16727, 16728, 16729]","['The river is a big area of nearby farmland and turns here', 'The river turns here and there is a lot of farmland nearby', 'The river makes a turn here with a large area of agricultural land nearby', 'The rivers here and the big agricultural areas nearby', 'The river bends here with a large area of land nearby']"
1526,port_3197.tif,3035,train,port,"[15175, 15176, 15177, 15178, 15179]","['There are some ship ports', 'There is a piece of green port side', 'There are several ports', 'There are several ports of the ship', 'There is a piece of green port side']"
1527,farmland_1660.tif,1332,train,farmland,"[6660, 6661, 6662, 6663, 6664]","['There are several farms s', 'Farm roads are very long', ""It 's a long way across the farmland"", 'A few fields together', 'Several pieces of agricultural land are assembled']"
1528,industrial_1953.tif,1656,train,industrial,"[8280, 8281, 8282, 8283, 8284]","['Beside the road group of red and white roofs and roadside buildings in the factory building you are lying on a grassy ground passing through paved paths', 'On the side of a road a group of red white and blue factories are located on the grass and an unpaved path passes by', 'The white red and blue blocks in the industrial is near a forest', 'We can see several workshop buildings with red roofs and blue roofs and white ones stands among farmland', 'Several white and several red industrial buildings are near several green trees']"
1529,river_3578.tif,3457,train,river,"[17285, 17286, 17287, 17288, 17289]","['There is farmland in the river', 'There are several fields by the river', 'There are pieces of farmland by the river', 'This curved river separates the farmland and the house', 'The curved river separates farmland from houses']"
1530,storagetanks_4336.tif,4295,train,storagetanks,"[21475, 21476, 21477, 21478, 21479]","['This is the railway station and the line', 'The building is white and the lines are blink', 'This is a railway station and a line', 'This is a railway station and a line', 'This is a railway station and a line']"
1531,farmland_1766.tif,1450,train,farmland,"[7250, 7251, 7252, 7253, 7254]","['Farmland of different colors is near town', 'Colorful farmland is close to a town', 'The farmland in different colors is close to a city', 'City near color farm', 'The farm in different colors is near a city']"
1532,baseballfield_721.tif,294,train,baseballfield,"[1470, 1471, 1472, 1473, 1474]","['Three yellow baseball fields of different sizes next to five table tennis courts', 'Three yellow baseball fields of different sizes are next to five table tennis fields', 'Three yellow baseball fields of different sizes are adjacent to five table tennis fields', 'Three yellow baseball fields of different sizes are beside the gray road', 'Three yellow baseball fields of different sizes are located beside the gray road']"
1533,center_1121.tif,737,train,center,"[3685, 3686, 3687, 3688, 3689]","['Oval buildings are located in the center of the earth', 'There is a wide path beside the stadium', 'There is a wide road beside the gymnasium', 'An oval structure located in the center of the earth', 'An oval building located in the center of the ground']"
1534,pond_3026.tif,2845,train,pond,"[14225, 14226, 14227, 14228, 14229]","['There is an irregular green space next to the pond', 'The house is closely situated beside the road', 'Beside the pond is an irregular shape of green space', 'Next to the pond is an irregular form of green space', 'The house is arranged next to the road']"
1535,playground_2734.tif,2522,train,playground,"[12610, 12611, 12612, 12613, 12614]","['The playground is surrounded by several buildings', 'The playground is surrounded by some buildings', 'A playground is surrounded by some buildings', 'Buildings around the playground', 'An amusement park is surrounded by some buildings']"
1536,airport_544.tif,98,train,airport,"[490, 491, 492, 493, 494]","['Plants are parked near a terminal in an airport near a parking lot', 'Five white headed red tailed planes were parked next to the curved buildings', 'The curved building is anchored on one side of the rectangular building', 'The curved building connects with the side of the rectangular building', 'Five white headed red tailed planes were parked next to the curved buildings']"
1537,square_4103.tif,4038,train,square,"[20190, 20191, 20192, 20193, 20194]","['The x path separates the sod in a square with three sides', 'An x shaped path separates the lawn in the square surrounded by the roads on three sides', 'The turf of the square is separated by an x-shaped path and the square is surrounded by roads on three sides', 'Many people are wandering on this square surrounded by wide bustling roads', 'Some people and several green trees are in a square surrounded by four roads with cars']"
1538,mediumresidential_2306.tif,2047,train,mediumresidential,"[10235, 10236, 10237, 10238, 10239]","['Medium housing with grey roof in the center', 'The middle house is surrounded by green plants', 'In the middle is a medium-sized house with a grey roof', 'Medium sized houses are surrounded by green plants', 'The residential medium is surrounded by green plants']"
1539,school_3706.tif,3598,train,school,"[17990, 17991, 17992, 17993, 17994]","['Many cars parked the road', 'A lot of cars are parked on the side of the road', 'A lot of cars parked around the street', 'A lot of people are on the street', ""A bunch of cars parked at the redor 's on the road""]"
1540,denseresidential_1493.tif,1148,train,denseresidential,"[5740, 5741, 5742, 5743, 5744]","['There is a garden in the center and the house is lined up at the end', 'Some blocks are separated by straight roads with gardens in the center and houses on the edge', 'There are some blocks divided by straight roads with gardens in the center and houses on the edges', 'We can see dense residential areas seperated by straight roads', 'We can see a dense residential area separated by straight roads']"
1541,river_3593.tif,3473,train,river,"[17365, 17366, 17367, 17368, 17369]","['Saddle shaped river surrounds land in farmland and dense houses', 'The saddle shaped river surrounds fields and houses', 'The saddle-shaped river surrounds the earth with pieces of agricultural land and dense houses', 'Two bridges span this curved river connecting the blocks of the field along with the rich areas', 'Two bridges span the curved river linking prosperous areas to vast fields']"
1542,river_4681.tif,4677,train,river,"[23385, 23386, 23387, 23388, 23389]","['White buildings stand on forks', 'A white building stands at the fork', 'There is a highway bridge across the waters with a parking lot at the river bank', 'A highway bridge across the wide river with a parking lot ar the river bank', 'There is a highway bridge across the waters with a parking lot at the bank']"
1543,farmland_1749.tif,1431,train,farmland,"[7155, 7156, 7157, 7158, 7159]","['A tall tree was planted around the field', 'A row of big trees were planted around the fields', 'The shape of blocks of farmland is very different', 'The bricks in the fields are very different in shape', 'A row of trees were planted around the field']"
1544,airport_557.tif,112,train,airport,"[560, 561, 562, 563, 564]","['Three planes stopped at the airport next to the square building', 'Three planes were parked next to the airport square building', 'Eight planes were parked around the building with parking lots', 'Eight planes were parked around a building with parking lots', 'There are three planes parked at the airport near the square building']"
1545,viaduct_4557.tif,4541,train,viaduct,"[22705, 22706, 22707, 22708, 22709]","['The third ring viaduct surrounded by green trees is close to the river', 'The three-wheeled viaduct surrounded by green trees is close to the river', 'A three-circle viaduct surrounded by green trees is close to a river', 'The three-ring bridge surrounded by green trees is close to the river', 'Three circles of viaducts are around a green tree near a river']"
1546,bareland_609.tif,170,train,bareland,"[850, 851, 852, 853, 854]","['A white car galloped on the red field', 'A white truck was driving on the red field', 'There is a hill on the brown bare ground', 'There is a dome-shaped hill on the brown bare ground', 'There is a hill on the bare brown soil which is a round hill']"
1547,square_3983.tif,3905,train,square,"[19525, 19526, 19527, 19528, 19529]","['The trees in the oval square are sparse and the paths are white', 'An oval square includes some trapezoid gardens with trees around', 'An oval square includes some trapezoid parterres with trees around', 'It is a large square with several trees scattered in it', 'The trees in the oval square are sparse and the path is white']"
1548,meadow_2182.tif,1910,train,meadow,"[9550, 9551, 9552, 9553, 9554]","['There are two white fields on the meadow', 'There are some white lines on the grass and two bare areas', 'There are some white tracks on the meadow', 'Some fold dirt lines stretch through the prairies at the camp grounds', 'A few folds of soil line across the grass above which there is a bare land']"
1549,parking_2648.tif,2426,train,parking,"[12130, 12131, 12132, 12133, 12134]","['There are a lot of trees on both sides of the road', 'There are many trees on both sides of the road', 'Trees on both sides of the road', 'Many trees were planted on both sides of the road', 'There are many trees on both sides of the street']"
1550,railwaystation_3286.tif,3133,train,railwaystation,"[15665, 15666, 15667, 15668, 15669]","['The tracks from the huge white platform gathered to the confluence area', 'The tracks coming out of the huge white platform merge in the confluence area', 'The tracks coming out of the huge white platform converge to the confluence area', 'Here lies a smart railway station with white and brown roof surrounded by red buildings', 'Tracks coming from the huge white platform were collected into the gathering area']"
1551,square_4011.tif,3936,train,square,"[19680, 19681, 19682, 19683, 19684]","['Many skyscrapers are built around the square', 'Many tall buildings have been built around the square', 'A large number of tall buildings were built around the square', 'Buildings around the square', 'A large number of altos buildings were built to the redor of the square']"
1552,denseresidential_4675.tif,4670,train,denseresidential,"[23350, 23351, 23352, 23353, 23354]","['Distribution of rivers plant belts and urban areas', 'Rivers plant belts and urban areas are common', 'Rivers plant belts and urban areas are distributed together', 'Rivers plant zones and urban distribution', 'Distribution of rivers plant belts and cities']"
1553,intersection_475.tif,24,train,intersection,"[120, 121, 122, 123, 124]","['The intersection gives a road that crosses the blue river directly', 'The crossroads make way through the blue river', 'On one side of the intersection is a residential area on the other side is a belt and a river', 'A road across the river derived from the crossing intersects with a grey path', 'On one side of the intersection are residential areas on the other side are plant belts and rivers']"
1554,pond_3046.tif,2867,train,pond,"[14335, 14336, 14337, 14338, 14339]","['Many green trees and some buildings are around the almost rectangular pond', 'Many green trees and some buildings surround a nearly rectangular pond', 'Many green trees and some buildings are around an almost rectangular pond', 'The green trees and the pulpit around the square', 'Many green trees and some buildings are at the redor of a almost rectangular lagoon']"
1555,park_2535.tif,2301,train,park,"[11505, 11506, 11507, 11508, 11509]","['Birds have a park', 'There is a park with islands on the bare land', 'The park contains a complex lake and some bare land', 'Here is a large pond sitting inside this bald park', 'A large irregular pond with several islands in it is in a park']"
1556,beach_766.tif,344,train,beach,"[1720, 1721, 1722, 1723, 1724]","['The sea is close to yellow beaches and many buildings', 'A piece of sea and many buildings near the yellow beach', 'A sea and many buildings near the yellow beach', 'A sea and many buildings near the yellow beach', 'A sea and many buildings near the yellow beach']"
1557,denseresidential_1455.tif,1106,train,denseresidential,"[5530, 5531, 5532, 5533, 5534]","['The housing is neatly arranged in different colors', 'Five house chart in the picture', 'There are several trees', 'There are some trees around', 'Residential buildings are neatly arranged in different colors']"
1558,bridge_900.tif,492,train,bridge,"[2460, 2461, 2462, 2463, 2464]","['On the curved bridge the white pole is especially conspicuous', 'There are some gray objects under the gray bridge', 'There are gray objects under the gray bridge', 'On the curved bridge the white tie rod is especially conspicuous', 'On a curved bridge the white tie rod is especially conspicuous']"
1559,pond_2898.tif,2703,train,pond,"[13515, 13516, 13517, 13518, 13519]","['Two rectangular ponds are near farmland', 'There are three rectangular ponds near the farmland', 'Three rectangular ponds are close to pieces of agricultural land', 'There are three rectangles near the farm', 'Three rectangular lakes are close to a piece of land']"
1560,denseresidential_1477.tif,1130,train,denseresidential,"[5650, 5651, 5652, 5653, 5654]","['There is a big brown house on both sides of the road', 'There are big brown houses on both sides of the road', 'On both sides of the road are big brown houses', 'Big brown houses on both sides', 'On both sides of the road there are big brown houses']"
1561,playground_2807.tif,2603,train,playground,"[13015, 13016, 13017, 13018, 13019]","['There is a playground between two residential areas near the road', 'Near a road you can see a playground between two residential areas', 'This playground is situated alongside the bustling wide roads', 'Near a street you can see a playground between two residential areas', ""On the street nearby you can see the children 's playground""]"
1562,forest_1843.tif,1535,train,forest,"[7675, 7676, 7677, 7678, 7679]","['Emerald trees stand on dense green shrubs', 'Emerald trees stand thick on the dark green shrubs', 'Emerald trees are densely planted over the dark green bushes', 'It is a block of taller light green trees separating the shorter ones and a lawn', 'The green trees are in the green bush']"
1563,school_3758.tif,3656,train,school,"[18280, 18281, 18282, 18283, 18284]","['I planted many trees in the school', 'Long very lush tree', 'A lot of trees are planted in the school', 'A long lush tree', 'Plant many trees within the school']"
1564,parking_2627.tif,2403,train,parking,"[12015, 12016, 12017, 12018, 12019]","['Parked parking is much more orderly parking', 'A parking lot with lots of orderly vehicles is divided into two parts by a road', 'A parking lot with many ordered cars parked is separated by two parts by a road', 'A very neat parking lot is made up of roads', 'A parking lot with many ordered cars parked is separated to two parts by a road']"
1565,square_4028.tif,3955,train,square,"[19775, 19776, 19777, 19778, 19779]","['One can lead to all directions around two green buildings of large disk', 'There are a lot of small buildings and green spaces around the center of a large circular building', 'One can lead to a large building in all directions two green', 'One can lead to all directions around the big building record two green', 'A big green channel']"
1566,school_3731.tif,3626,train,school,"[18130, 18131, 18132, 18133, 18134]","['The car has a huge unique stop under the building', 'There are cars parked under huge and unique buildings', 'There are cars that stop under the enormous unique buildings', 'Some smart buildings are standing in this school through the road', 'There are several intelligent buildings in this school and the roads are open to traffic']"
1567,forest_1879.tif,1575,train,forest,"[7875, 7876, 7877, 7878, 7879]","['The looming river is across the airy forest', 'In the forest there is a narrow long area with little trees', 'The faintly visible river runs through the dense forest', 'The impending river is through the hermetic forest', 'The river runs through the thick forest']"
1568,mountain_2421.tif,2175,train,mountain,"[10875, 10876, 10877, 10878, 10879]","['The mountain looks very dense from the altitude', 'From above the mountains seem to be dense', 'The mountains seem very dense from the high altitude', 'The mountain looks very high', 'The mountains look very dense at high altitude']"
1569,playground_2858.tif,2659,train,playground,"[13295, 13296, 13297, 13298, 13299]","['We can see some playgrounds and some trees and wild birds near some buildings', 'We can see that there is a playground near some buildings and a bare land with several trees', 'You can see a playground near some buildings and a barefoot land with different trees', 'It is a soccer field surrounded by a large building and a truck running between bald land scattered several trees', 'This is a football field surrounded by runways between a building and a piece of wasteland where several trees are scattered']"
1570,storagetanks_4738.tif,4738,train,storagetanks,"[23690, 23691, 23692, 23693, 23694]","['There are warehouses some houses and plants', 'There is a warehouse some houses and plants', 'There is a storeroom some houses and plants', 'There are storerooms houses and some plants', 'There are some warehouses houses and factories']"
1571,railwaystation_3231.tif,3072,train,railwaystation,"[15360, 15361, 15362, 15363, 15364]","['Some buildings are near the big station', 'Some buildings are near a big railway station', 'Some buildings are near a large railway station', 'Train station near bonta', 'Some buildings are near a major railway station']"
1572,parking_2678.tif,2460,train,parking,"[12300, 12301, 12302, 12303, 12304]","['Here are two square parking areas isolated near the naked trees and the middle of the grass', 'There are two square parking lots with a green grass in the middle and a bare tree nearby', 'Two parkings right next to each other contain many white and black cars', 'This small parking lot is separated into two parts with different exits', 'Here are two square parking lots separated by a grass median with a naked tree nearby']"
1573,pond_3042.tif,2863,train,pond,"[14315, 14316, 14317, 14318, 14319]","['The pond is shaped like a gourd', 'The shape of the pond is like a gourd ladle', ""The pond is shaped like a gourd 's womb"", 'Lake has the shape of a shell', 'The shape of the pond is like a gourd ladle']"
1574,commercial_1293.tif,927,train,commercial,"[4635, 4636, 4637, 4638, 4639]","['There are many black houses in the business district', 'There are many black houses in the business district', 'There are many black houses in the business district', 'There are many black houses in the business district', 'There are many black houses in the business district']"
1575,river_3521.tif,3393,train,river,"[16965, 16966, 16967, 16968, 16969]","['The curved yellow river runs through the green forest', 'The winding yellow river runs through a green forest', 'A winding yellow river is through a piece of green forest', 'A twisting yellow river is through a piece of green forest', 'A winding yellow river is through a piece of green forest']"
1576,square_4018.tif,3944,train,square,"[19720, 19721, 19722, 19723, 19724]","['The square is covered with green grass', 'The square is full of green lawns', 'The square is full of green meadows', 'The square is covered with green grass', 'The square is covered with green grass']"
1577,farmland_1683.tif,1358,train,farmland,"[6790, 6791, 6792, 6793, 6794]","['Diffusion ridge isolates various shade of green farmland', 'There is a farmland with some pieces of forest in it', 'A long ridge separates the shadows of green farmland', 'Rectangular and irregular farm blocks with different colors can be seen in this farmland', 'Diffomity ridges isolate the different shades of green agricultural land']"
1578,resort_3357.tif,3212,train,resort,"[16060, 16061, 16062, 16063, 16064]","['It is land buildings roads trees and meadows', 'It is brown land black buildings gray roads and green trees grassland', 'Some buildings and ponds are located in the resort area near the road', 'Some buildings and a pond are located in the resort area near the road', 'This is land buildings roads trees and grass']"
1579,industrial_2052.tif,1766,train,industrial,"[8830, 8831, 8832, 8833, 8834]","['Industrial greening area ia large', 'The industrial greening area is large', 'Industrial green area is large', 'The industrial greening area is large', 'The industrial greening area is large']"
1580,viaduct_4563.tif,4547,train,viaduct,"[22735, 22736, 22737, 22738, 22739]","['The roads are well connected and well distributed', 'The wide path was surrounded by dark green trees', 'The roads extend in all directions and are strewn at random', 'The wide road was surrounded by dark green trees', 'The wide street is surrounded by dark green trees']"
1581,sparseresidential_3867.tif,3777,train,sparseresidential,"[18885, 18886, 18887, 18888, 18889]","['There is an outdoor swimming pool next to the brown roof', 'Many plants are planted around the house', 'There is an open-air swimming pool next to the brown roof', ""There 's an outdoor pool near the brown roof"", 'There is an outdoor swimming pool next to the brown roof']"
1582,viaduct_4659.tif,4654,train,viaduct,"[23270, 23271, 23272, 23273, 23274]","['Many green trees and several buildings are located near the 4th ring viaduct', 'Many green trees and several buildings are close to the four-wheel viaduct', 'Many green trees and several buildings are next to the four-wheel viaduct', 'Many green trees and many buildings are close to the four round bridges', 'There are many green trees and several buildings beside the four-wheel overpass']"
1583,storagetanks_4362.tif,4324,train,storagetanks,"[21620, 21621, 21622, 21623, 21624]","['It looks like a few small oil refineries', 'There is some grass around the reservoir', 'It looks like a lot of small oil refineries', 'There is grass around the tank', 'It looks like some small oil refineries']"
1584,denseresidential_1532.tif,1192,train,denseresidential,"[5960, 5961, 5962, 5963, 5964]","['The residential area is rounded and rounded', 'The residential area circle after circle forming a semicircle', 'Residential areas rotate and rotate forming a semicircle', 'In a semicircular residential area', 'The residential areas go round and round forming a semicircle']"
1585,school_3735.tif,3631,train,school,"[18155, 18156, 18157, 18158, 18159]","['There are a dome building and a blue green roof tower in the school', 'There are some gray buildings in the school including a dome and a blue-green roofed tower', 'The dark school with a round building is separated by some streets', 'A huge round building stands in this campus with dense buildings', 'There are some grey buildings in the school including a building with a dome and a tower with a green blu e roof']"
1586,forest_1873.tif,1568,train,forest,"[7840, 7841, 7842, 7843, 7844]","['The vast land was covered with wood', 'The vast land is covered with trees', 'The vast land was covered with trees', 'The vast land was covered with trees', 'The vast land is covered with trees']"
1587,storagetanks_4298.tif,4253,train,storagetanks,"[21265, 21266, 21267, 21268, 21269]","['In this area circular reservoirs are arranged in a neat and orderly manner', 'When round tanks are neatly arranged in this area', 'When round tanks are arranged in a neat and orderly way in this area', 'When spherical tanks are arranged in an orderly manner in this area', 'When round tanks are arranged in an orderly way in this area']"
1588,mountain_2433.tif,2188,train,mountain,"[10940, 10941, 10942, 10943, 10944]","['There are many pits on the mountain', 'There are many holes in the mountain', 'There are many pits on the mountain', 'There are many pits on the mountain', 'There are many pits on the mountain']"
1589,playground_2735.tif,2523,train,playground,"[12615, 12616, 12617, 12618, 12619]","['Two basketball venues are near the playground', 'There are three basketball courts near the basketball court', 'Three basketball courts are near a playground', 'All three basketball courts are near the park', 'There are three basketball courts near the park']"
1590,square_4024.tif,3950,train,square,"[19750, 19751, 19752, 19753, 19754]","['There is a road near the square', 'There is a road near the square', 'There is a road near the square', 'There is a road near the square', 'There is a road near the square']"
1591,river_3526.tif,3399,train,river,"[16995, 16996, 16997, 16998, 16999]","['Curved river flows residential area', 'It is a long river surrounded by dark green trees', 'A curved river flows through the residential area', 'A winding river crosses residential areas', 'The long river is surrounded by dark green trees']"
1592,stadium_4277.tif,4231,train,stadium,"[21155, 21156, 21157, 21158, 21159]","['Some green trees are scattered around the old stadium', 'Several green trees are sparsely scattered around an old stadium', 'Several green trees are scattered scattered scattered scattered scattered around an old stadium', 'Green plants around the old stadium', 'Several green trees are scattered around an old stadium']"
1593,storagetanks_4291.tif,4245,train,storagetanks,"[21225, 21226, 21227, 21228, 21229]","['Several reservoirs lie between the railway and the river', 'There are several reservoirs between the railway and the river', 'Several storage tanks are between a railway and a river', 'Many storage tanks are between the railway and the river', 'There are several tanks between a railway and a river']"
1594,industrial_1951.tif,1654,train,industrial,"[8270, 8271, 8272, 8273, 8274]","['We can see factories sandwiched between residential area and farmland', 'We can see a factory sandwiched between residential areas and farmland', 'A row of trees divids the industrial which has grey workshops and the downtown', 'Here the industrial zone surrounded by dense residential area and bald farmland is seen', 'Here we can see an industrial area surrounded by dense residential areas and bare farmland']"
1595,parking_2640.tif,2417,train,parking,"[12085, 12086, 12087, 12088, 12089]","['There are many cars on the road', 'There are many cars on the street', 'There are many cars on the road', 'There are many cars on the road', 'There are many cars on the road']"
1596,pond_3040.tif,2861,train,pond,"[14305, 14306, 14307, 14308, 14309]","['There is a park by the pond in the pond park', 'There is also a park next to the pond where you can enjoy the pond park', 'There is also a park by the pond to see pond park', 'In addition there is a pond near a public park', 'There is also a park next to the lagoon to see lagoon']"
1597,commercial_1348.tif,988,train,commercial,"[4940, 4941, 4942, 4943, 4944]","['The advertisement is on several streets beside the highway', 'Between the two roads is the business district with several skyscrapers', 'The advertisement is on several roads near the expressway', 'Advertisements are on several streets beside the highway', 'Between the two roads is the business district where several skyscrapers stand']"
1598,plane_483.tif,32,train,plane,"[160, 161, 162, 163, 164]","['A white plane parked next to a large gray building', 'The white plane was parked next to a large gray building', 'Beside the white plane the road was crowded with cars', 'Next to the white plane was a road full of cars', 'Next to a white plane was a street crowded with cars']"
1599,square_3973.tif,3894,train,square,"[19470, 19471, 19472, 19473, 19474]","['The shrubs have symmetrical squares some yellow lawns and oblong flower beds', 'In the middle of the tree is a symmetrical square which contains some yellow edges of lawns and an oval garden', 'There is a symmetrical square among the bushes with yellow lawns and long oval flower beds', 'Lush trees surrounds this smart square with meadows in it', 'In the middle of the tree is a symmetrical square including a yellow-edged lawn and an oval garden']"
1600,bridge_1008.tif,612,train,bridge,"[3060, 3061, 3062, 3063, 3064]","['The bridge with a train in its center is across the gulf with a eyot', 'The river with a bridge across it has an irregular shaped island with trees in the middle', 'The bridge near a forest connects two cities', 'Two prosperous city area is seperated by a long river with an island in it and is connected with a long bridge', 'An urban area and some buildings are in two sides of a river with a bridge over it and an island with many green trees in it']"
1601,resort_3402.tif,3262,train,resort,"[16310, 16311, 16312, 16313, 16314]","['There is a basket court behind the house', 'There is an outdoor swimming pool in front of the red roof', ""There 's an outdoor pool in front of the red roof"", 'There is a basketball court behind the house', ""There 's a basketball court in the back of the house""]"
1602,school_3771.tif,3671,train,school,"[18355, 18356, 18357, 18358, 18359]","['There are five blue pin pong coats beside the red truck', 'There are five blue table tennis courts next to the red track', 'Some buildings and green trees are near the playground in the five basketball areas of the school', 'There are five basketball courts in the school there are some buildings and green trees near the playground', 'Some buildings and green trees are near a playground with five basketball courts in a school']"
1603,mediumresidential_2219.tif,1951,train,mediumresidential,"[9755, 9756, 9757, 9758, 9759]","['The medium residential area is covered with green plants', 'Medium sized residential areas are covered with green plants', 'The average residential region is covered by green plants', 'Generally residential areas are covered with green plants', 'Ordinary residential areas are covered with green plants']"
1604,square_3954.tif,3873,train,square,"[19365, 19366, 19367, 19368, 19369]","['Many cars drove on the circular road around the square', 'Many cars were driving on the round road around the square', 'Many cars are driving on the roundabout around a square', 'Many cars were driving on the circular road around the square', 'Many cars were driving around a square boulevard']"
1605,port_3124.tif,2954,train,port,"[14770, 14771, 14772, 14773, 14774]","['Dark green pool with green trees', 'There is a dark green pond beside the green trees', 'A dark green pool next to the green trees', 'There is a green pond on the tree', 'A dark green pool beyond green trees']"
1606,industrial_1972.tif,1678,train,industrial,"[8390, 8391, 8392, 8393, 8394]","['There are some large buildings in the factory near the river', 'Several big buildings are in a factory by the river', 'Several large buildings are in a factory near a river', 'A large building in a factory by the river', 'Several large buildings are in a factory near a river']"
1607,bridge_1012.tif,617,train,bridge,"[3085, 3086, 3087, 3088, 3089]","['The huge freighter is being across the bridge the bidege over the broad brunet river', 'A bridge with two towers crosses over a river in which a ship and three boats sailing with white spray behind', 'A boat is steering towards a bridge which connects two cities', 'A cable stayed bridge traverses the wide river with several boats cruising on it', 'Urban area are in two sides of a river with a bridge over it and a large boat in it']"
1608,square_3930.tif,3846,train,square,"[19230, 19231, 19232, 19233, 19234]","['The fountain is at the center of the square while it is connected to the thick forest at the corner by the sidewalk', 'There is a fountain in the center of the square and there are paths connecting with the dense forest', 'A fountain is located in the centre of the square while it is connected with dense woods to the corners of paths', 'There is a fountain in the middle of the square and there is a path around it connecting the forest of nadan', 'A source is located in the center of the square while it is connected with dense matas in the cantos by foot paths']"
1609,sparseresidential_3906.tif,3820,train,sparseresidential,"[19100, 19101, 19102, 19103, 19104]","['This is the center house', 'House with many trees on both sides', 'The building is between many green trees', 'A building is among many green trees', 'This is a house in the middle']"
1610,airport_539.tif,92,train,airport,"[460, 461, 462, 463, 464]","['There is a square terminal building with many orderly arranged aeroplanes around it on the tarmac outside which is grassy field divided into several pieces by runways', 'There is a square terminal building with many orderly arranged aeroplanes around it', 'A dark green rectangle airport encircled by green flight strip', 'The square shpaped complicated termial building is surrounded by runways', 'Many planes are parked in two sides of a building in an airport with several runways']"
1611,viaduct_4597.tif,4585,train,viaduct,"[22925, 22926, 22927, 22928, 22929]","['There are blue roofed houses on the road', 'There are several houses with blue roofs by the side of the road', 'There are some blue-roofed houses along the street', 'There is a house with a blue roof by the side of the road', 'There are blue roofed houses by the roadside']"
1612,desert_1580.tif,1244,train,desert,"[6220, 6221, 6222, 6223, 6224]","['The desert features red rubble', 'It is an epic desert with yellow wrinkles', 'The desert is characterized by red', ""It 's a spectacular desert with yellow wrinkles"", 'A desert has the characteristic of red rubibble']"
1613,storagetanks_4401.tif,4368,train,storagetanks,"[21840, 21841, 21842, 21843, 21844]","['There is a big factory beside the highway', 'There is a big factory on the road', 'Beside the road is a big factory', 'There is a big factory by the side of the road', 'There is a big factory by the side of the road']"
1614,square_4020.tif,3946,train,square,"[19730, 19731, 19732, 19733, 19734]","['There is a playground in the square', 'There are many houses in the square', 'There are many houses in the square', 'There is a playground on the square', ""There 's a playground in the square""]"
1615,desert_1560.tif,1222,train,desert,"[6110, 6111, 6112, 6113, 6114]","['The ground is yellow with some pellets', 'This is the desert', 'The ground is yellow with some pellets', 'The ground is yellow with some pellets', 'The ground is yellow with some pellets']"
1616,railwaystation_3247.tif,3090,train,railwaystation,"[15450, 15451, 15452, 15453, 15454]","['The viaduct crossed the railway line and merged black trucks', 'The overpass straddles the railway tracks and black trucks line up', 'Viaducts across the tracks rows of black vans', 'A highway overpass spans this large railway station with many cargo trains', 'The tracks on the viaduct and a black van']"
1617,sparseresidential_3877.tif,3788,train,sparseresidential,"[18940, 18941, 18942, 18943, 18944]","['The nearby pool is surrounded by trees', 'There is a swimming pool beside the house surrounded by trees', 'The house next to which is a pool is surrounded by trees', 'There is a swimming pool full of trees', 'The house near which is a swimming pool is surrounded by trees']"
1618,pond_2912.tif,2718,train,pond,"[13590, 13591, 13592, 13593, 13594]","['Thr rectangular pond next to a path is in the bareland with sparse trees', 'On the plateau trapezoidal pound is located on the opposite side with several trees and white lines', 'On the bare land a trapezoidal farm is on one side of the white line and on the other side are some trees', 'It is a square pond located in this bald land next to the country road', ""It 's a quadrilateral pond that sits on this barren land next to a country road""]"
1619,port_3118.tif,2947,train,port,"[14735, 14736, 14737, 14738, 14739]","['The harbor is surrounded by many houses', 'Many ships are in the harbour outside which is the sand', 'There are many houses around the port', 'The harbor is surrounded by a lot of houses', 'There are many houses trapped in the harbor']"
1620,mountain_2431.tif,2186,train,mountain,"[10930, 10931, 10932, 10933, 10934]","['The line is very large', 'Look red on the hill', 'The mountains are long', 'See red on the mountain', 'To see a red on the hill']"
1621,forest_1819.tif,1508,train,forest,"[7540, 7541, 7542, 7543, 7544]","['The forest is very dense and hardly penetrates light', 'The forest was dense and almost transparent', ""The forest is so dense that it 's almost waterproof in the light"", 'The forest is almost through', ""The forest is so dense that it 's almost impervious to light""]"
1622,pond_2877.tif,2680,train,pond,"[13400, 13401, 13402, 13403, 13404]","['The pond next to the road seems to be dirty with brown water', 'The pond beside the road was dirty with brown water', 'The pond near the road looks dirty because of its brown water', 'The road looks dirty because of the brown water', 'The lake on the side of the road looks dirty to your brown water']"
